timestep,alpha,beta,gamma,delta
8946,0.24307234585285187,-1.13511323928833,-0.5357792377471924,-2.2752368450164795
8947,-0.2623414993286133,0.30025190114974976,-0.4297707974910736,0.37576064467430115
8948,-1.7660024166107178,-0.4355439245700836,1.4547393321990967,-1.6904231309890747
8949,-0.7052110433578491,-1.5992567539215088,0.7328892350196838,-0.09311933070421219
8950,-0.21436163783073425,-0.46949315071105957,-0.1837804615497589,0.008667059242725372
8951,-1.8877341747283936,-0.640586256980896,0.5195167064666748,-1.4606068134307861
8952,0.04652658849954605,0.038068242371082306,-0.402276873588562,-1.3327674865722656
8953,0.7032635807991028,-0.6279772520065308,-0.5844094753265381,0.07979975640773773
8954,0.52656489610672,0.07739192247390747,1.796311616897583,-0.20820266008377075
8955,0.766565203666687,0.18535590171813965,-0.5166621804237366,-0.8001589775085449
8956,-0.7356917262077332,-1.7687318325042725,0.010291412472724915,2.0647737979888916
8957,0.8091564774513245,0.44817793369293213,0.6563379168510437,-1.8593028783798218
8958,-1.571426510810852,-0.6538810729980469,0.7804413437843323,0.3119170367717743
8959,-0.39284589886665344,-0.4129462242126465,1.8714056015014648,0.5857454538345337
8960,-1.251625418663025,0.4687057137489319,0.27944961190223694,-0.6914492845535278
8961,-0.5071575045585632,-0.4826962351799011,-0.5347785949707031,0.18299353122711182
8962,-1.1901326179504395,0.8831419944763184,-0.03631618991494179,0.39182335138320923
8963,0.3720364272594452,-0.058607712388038635,-1.901344895362854,-0.729271650314331
8964,0.4378170073032379,0.5009632110595703,-0.8701817989349365,0.551490068435669
8965,-0.34445980191230774,1.6531171798706055,-0.11069093644618988,0.8647733926773071
8966,-0.8149573802947998,-0.3374030590057373,-0.5745425224304199,-1.756767988204956
8967,0.553534746170044,-0.17707858979701996,0.13516512513160706,-0.43749383091926575
8968,-1.7865232229232788,-0.34206676483154297,1.0210754871368408,0.049635667353868484
8969,-0.7186931371688843,-0.06970341503620148,-1.9123265743255615,-0.4899404048919678
8970,-0.22533859312534332,-0.10586155951023102,-0.2559478282928467,-0.6717115044593811
8971,0.9065259099006653,0.09112750738859177,-0.6550369262695312,-0.056804969906806946
8972,-0.19538672268390656,-0.5165789723396301,0.9570613503456116,-0.6481167674064636
8973,0.06794470548629761,-0.20510543882846832,1.442133903503418,-0.8085436224937439
8974,1.212720513343811,-0.9593080282211304,-0.5798370838165283,2.942279815673828
8975,-0.2495940625667572,1.0815593004226685,-0.6241956353187561,0.3155447542667389
8976,0.803489089012146,1.1978037357330322,0.22011376917362213,-1.5563997030258179
8977,1.828528881072998,0.6717683672904968,-1.9128382205963135,1.07373046875
8978,-1.1178882122039795,-0.32837095856666565,-0.5438160300254822,-0.02629026025533676
8979,-0.8910452723503113,0.5642387866973877,-0.008953873068094254,0.13237956166267395
8980,1.4194172620773315,1.2956342697143555,-2.3519744873046875,1.502372145652771
8981,-0.28008145093917847,-1.3396698236465454,0.5569490194320679,0.40805429220199585
8982,0.4453301429748535,-0.5961064100265503,-0.2249298393726349,-0.9699006676673889
8983,0.5671313405036926,-0.35773932933807373,0.12561823427677155,-0.13125485181808472
8984,0.32689207792282104,-0.3846748471260071,0.9296953082084656,-0.1011325865983963
8985,-0.5140780210494995,0.7763777375221252,-0.4199477434158325,-1.498618483543396
8986,-1.3714362382888794,0.5567592978477478,1.1773138046264648,1.2618169784545898
8987,0.8780357241630554,0.12696196138858795,-0.62894207239151,-0.08779537677764893
8988,0.1219429299235344,-0.30668970942497253,-0.28349432349205017,-1.1990605592727661
8989,-1.0067565441131592,2.5474205017089844,-0.9266931414604187,1.263329267501831
8990,-0.501715362071991,0.24458768963813782,-1.8651819229125977,-1.2913756370544434
8991,0.6547066569328308,-0.11869402229785919,0.3269261121749878,1.9102376699447632
8992,-0.007012574467808008,0.2478865683078766,1.0674858093261719,1.1088074445724487
8993,-1.0568199157714844,0.6734564304351807,1.133609652519226,-0.06644085794687271
8994,0.028579378500580788,0.7233445644378662,-1.166177749633789,-0.5592573881149292
8995,1.0337878465652466,-1.524806022644043,0.9386404156684875,-0.2555033266544342
8996,-0.49090415239334106,1.4876863956451416,1.011413335800171,0.41955769062042236
8997,1.3435333967208862,-0.08902250230312347,1.1718629598617554,1.177181363105774
8998,-0.3091747462749481,0.49492716789245605,-0.27304428815841675,-0.5658599734306335
8999,-0.7989750504493713,1.4912647008895874,-0.6785442233085632,0.985215961933136
9000,0.9526696801185608,-1.0837255716323853,-0.37867745757102966,0.2074986845254898
9001,-0.21400180459022522,0.661839485168457,0.019874827936291695,-0.17082872986793518
9002,1.5584901571273804,-0.8444274663925171,-0.8828628659248352,0.8961849212646484
9003,-1.1962180137634277,2.5832180976867676,1.087087631225586,-0.2560619115829468
9004,-0.2679956555366516,-0.5475475192070007,0.20943447947502136,-0.12812860310077667
9005,0.32211288809776306,1.0740286111831665,-0.8061925768852234,0.58829265832901
9006,-1.4436297416687012,-0.6495006084442139,0.5878168940544128,0.923107922077179
9007,-0.19314143061637878,-0.3310745358467102,-0.11019940674304962,-0.4238164722919464
9008,0.8467437028884888,1.875754714012146,-0.8988414406776428,-1.5305827856063843
9009,-0.2530202567577362,0.13095632195472717,1.1885943412780762,-0.26184508204460144
9010,-0.3612571358680725,-0.6449236273765564,0.45299360156059265,-1.1256588697433472
9011,-0.21221482753753662,0.40352320671081543,1.487269401550293,-0.015002850443124771
9012,-0.7210567593574524,-1.7015665769577026,-0.8866912722587585,-0.7714635133743286
9013,1.749367356300354,-0.5897639989852905,0.732772707939148,-0.4826429486274719
9014,-0.5563549995422363,-1.5221686363220215,-0.4042762815952301,1.7722972631454468
9015,0.7255818247795105,1.3459076881408691,0.7029536366462708,-1.066604495048523
9016,2.159729242324829,0.3996620774269104,1.7428004741668701,0.5910472869873047
9017,0.33567652106285095,1.113402009010315,0.7985861301422119,-0.5176135897636414
9018,-1.3622777462005615,0.6989706754684448,-2.803637981414795,-0.690014660358429
9019,0.10734231024980545,-0.1663593053817749,-0.05250797048211098,-0.24495820701122284
9020,0.7945892810821533,0.34515371918678284,-1.2903317213058472,-0.21044529974460602
9021,-0.3611931800842285,0.3763825297355652,0.5459274053573608,1.0918580293655396
9022,-0.6901760697364807,-0.7329294681549072,-0.4740923047065735,0.2753152847290039
9023,-2.18180251121521,-1.2957652807235718,-0.009775962680578232,-0.09511984884738922
9024,-0.6244568824768066,-0.36452627182006836,0.5689845681190491,0.19784951210021973
9025,-0.7129482626914978,1.3512401580810547,-1.1980623006820679,-1.87954580783844
9026,1.2868341207504272,-1.5367740392684937,-0.35895925760269165,0.27545562386512756
9027,-0.18631523847579956,-0.6308852434158325,1.5987968444824219,0.5803800225257874
9028,-0.30602341890335083,0.09994399547576904,-1.1018054485321045,0.5987123847007751
9029,-0.9690069556236267,1.602075457572937,-0.5875367522239685,1.517037272453308
9030,-0.9989606142044067,-1.3408167362213135,1.0972784757614136,0.3207804262638092
9031,-0.5305830240249634,-0.5431625843048096,-0.6215266585350037,0.3783769905567169
9032,-1.1403653621673584,0.5791194438934326,-0.1389751136302948,-1.1036999225616455
9033,-1.372850775718689,-1.8303526639938354,0.5828291177749634,3.124871015548706
9034,-1.3613463640213013,0.6936595439910889,0.19947339594364166,0.11186744272708893
9035,0.5544435381889343,-1.3888609409332275,-2.754920482635498,0.4586675763130188
9036,1.645326852798462,-0.559354305267334,-0.9009559154510498,0.2549355626106262
9037,-0.9603813886642456,1.1764049530029297,-0.05543316528201103,0.07867033034563065
9038,-0.06408290565013885,-0.2493956983089447,-0.8430959582328796,0.18556109070777893
9039,0.0819801315665245,-1.351593255996704,0.47936540842056274,-0.12137314677238464
9040,0.9778842329978943,-0.3794896602630615,-1.1315799951553345,0.28433704376220703
9041,0.6793121695518494,-0.19589222967624664,1.850861668586731,-1.5301940441131592
9042,-0.31292328238487244,1.4410734176635742,0.17549851536750793,0.8230078816413879
9043,-0.35064780712127686,1.2311971187591553,2.7093021869659424,1.427067756652832
9044,1.1060643196105957,-0.297688364982605,1.5488404035568237,-1.751424789428711
9045,-1.2156435251235962,-0.7551354169845581,1.3264461755752563,-0.697799801826477
9046,-0.19983282685279846,-0.7363143563270569,-0.3638308048248291,0.6216455698013306
9047,-0.5105102062225342,0.7735375165939331,0.2858226001262665,-0.7519814968109131
9048,-1.873612403869629,0.6466614007949829,-0.8991698622703552,1.0176893472671509
9049,-0.36229366064071655,0.7086053490638733,1.879353404045105,0.22923433780670166
9050,0.7918360233306885,1.5695561170578003,0.9709513783454895,-1.2867012023925781
9051,-0.760930061340332,1.7286680936813354,-0.06802482903003693,0.8576920628547668
9052,1.9260857105255127,0.12017899751663208,0.8545080423355103,1.7049559354782104
9053,0.8296641707420349,-1.6645807027816772,2.081779956817627,0.12712037563323975
9054,-0.5571883320808411,-1.0180422067642212,-0.4526222050189972,-0.0632273331284523
9055,-0.5942721366882324,-0.32570335268974304,0.2624758780002594,2.365328311920166
9056,1.103342056274414,-0.003910332918167114,-1.566986083984375,1.1430504322052002
9057,-1.171469807624817,0.45644068717956543,1.0302938222885132,0.9236851930618286
9058,-0.7838903665542603,0.7068269848823547,2.003709554672241,-0.817606508731842
9059,0.34800344705581665,0.9168286323547363,-0.4018864035606384,-0.7716131210327148
9060,-0.3392294645309448,-0.6825723648071289,-0.7109819650650024,-0.1759384721517563
9061,1.3401230573654175,-1.3143950700759888,-0.10899947583675385,-0.1161116287112236
9062,-0.5511044263839722,0.7267748713493347,-0.16652092337608337,1.0468780994415283
9063,0.5989998579025269,0.4022042453289032,-0.11961677670478821,-2.6008806228637695
9064,2.150388717651367,0.2203449010848999,0.4498036801815033,-1.5115481615066528
9065,0.18912574648857117,0.35841840505599976,2.3393263816833496,1.020457148551941
9066,0.05980045720934868,0.6293368935585022,-0.8698694109916687,-0.8621625304222107
9067,-0.6124153733253479,-1.3123763799667358,-0.2807747721672058,-0.7062576413154602
9068,1.665285587310791,-0.3572639226913452,-1.9129250049591064,2.4079127311706543
9069,-0.09623336791992188,0.5795172452926636,0.8881769180297852,-2.6672675609588623
9070,-0.30215680599212646,1.2839645147323608,-2.710771083831787,-2.159782886505127
9071,1.538426399230957,0.6984404921531677,0.7643259167671204,-0.4270426034927368
9072,0.3248934745788574,1.1405385732650757,-0.5096858739852905,-1.3307437896728516
9073,-1.1971861124038696,-0.9455397725105286,-0.2333446443080902,-0.1852525919675827
9074,0.5732700228691101,0.7501649856567383,0.7872408628463745,-1.3295488357543945
9075,1.765438199043274,-1.0139763355255127,-0.8472815155982971,0.6868801116943359
9076,-0.8629990816116333,-0.2816223204135895,1.0505094528198242,1.4427835941314697
9077,0.3655208647251129,0.23665639758110046,2.2895195484161377,-1.4575546979904175
9078,0.24970018863677979,-1.453714370727539,0.7513725161552429,-0.23208117485046387
9079,1.952463984489441,0.0417180210351944,-0.9223253726959229,-0.09685753285884857
9080,-1.4650318622589111,0.9908430576324463,-0.9645718336105347,-1.6098930835723877
9081,0.4378863573074341,-0.42271143198013306,0.6358081698417664,-1.648733377456665
9082,0.4464944005012512,-0.6170290112495422,1.1702104806900024,0.47693949937820435
9083,-1.0430505275726318,-0.38454633951187134,-2.158620834350586,-1.6012852191925049
9084,0.29630014300346375,-0.024933427572250366,1.0686209201812744,0.8617238998413086
9085,-1.2681846618652344,1.209904670715332,-0.3973311185836792,1.20710289478302
9086,0.828911542892456,-1.3691434860229492,1.64754056930542,0.23654067516326904
9087,0.015196673572063446,-0.00981813669204712,-1.5923405885696411,0.7556542158126831
9088,0.6750653982162476,-0.4881538152694702,0.11661295592784882,0.7064054012298584
9089,-0.13195131719112396,0.9807059168815613,-1.0122199058532715,-0.6146604418754578
9090,0.24502237141132355,1.0833860635757446,0.7255814671516418,-1.3667229413986206
9091,-0.5969703197479248,0.12440502643585205,-1.5059804916381836,1.327518105506897
9092,0.23656116425991058,0.14581096172332764,-0.7538754343986511,-0.26331937313079834
9093,0.8244592547416687,-0.9573290348052979,-1.3929998874664307,1.1301730871200562
9094,-0.7870640158653259,-0.6799687743186951,1.1599560976028442,-1.4343370199203491
9095,-0.43577927350997925,-0.021759033203125,0.35124003887176514,0.8407148718833923
9096,-0.3758183419704437,-1.1323537826538086,0.5801581144332886,0.852424681186676
9097,1.3176761865615845,-0.024552300572395325,0.16799013316631317,-0.6844785809516907
9098,0.04004582762718201,-0.8640336394309998,-1.777100920677185,-0.4795398712158203
9099,0.664795458316803,0.6831662058830261,-0.433508962392807,-0.8252540230751038
9100,2.1487104892730713,1.7781400680541992,1.9747990369796753,1.9672356843948364
9101,1.658498764038086,2.131028175354004,-1.258288025856018,-0.4932869076728821
9102,0.2553316652774811,-1.0687462091445923,0.32433292269706726,1.8691807985305786
9103,0.8985441327095032,-0.8008641600608826,0.29485636949539185,0.7044853568077087
9104,0.26676449179649353,-0.49010974168777466,0.5452519059181213,-1.0237536430358887
9105,-2.9700746536254883,0.3242419958114624,1.7940895557403564,1.1704521179199219
9106,-1.2909828424453735,0.22348502278327942,0.388033390045166,0.2114139199256897
9107,-1.5408881902694702,-0.7501057386398315,-0.9489852786064148,-0.3275080621242523
9108,-0.6605755686759949,-0.1555582880973816,-0.2624199092388153,0.37697523832321167
9109,-0.9068800806999207,-0.8483837842941284,-1.4234188795089722,1.7725815773010254
9110,0.7573540806770325,-0.4322988986968994,-1.650991678237915,-0.27647173404693604
9111,0.27942782640457153,0.849976658821106,0.16174522042274475,0.3083069920539856
9112,-0.07237089425325394,-1.1716372966766357,0.7043480277061462,-0.537545382976532
9113,-0.62396240234375,0.2183975875377655,0.810508668422699,0.32717248797416687
9114,0.7213621735572815,-0.6460239887237549,-0.979408860206604,-0.6287088394165039
9115,0.8311758637428284,-1.1634931564331055,-0.6548715233802795,0.15568149089813232
9116,0.46605056524276733,2.2010395526885986,0.7278652787208557,-1.4159067869186401
9117,1.3822181224822998,-1.6144983768463135,-1.0922287702560425,-0.300068199634552
9118,2.1774075031280518,-1.8382078409194946,-0.236347958445549,0.459943950176239
9119,-0.29888397455215454,0.8667227625846863,0.11442127823829651,-3.0670812129974365
9120,0.43250608444213867,-0.114315465092659,0.32724761962890625,1.7288302183151245
9121,1.6478350162506104,1.4248450994491577,1.0919885635375977,2.099311351776123
9122,1.2188071012496948,0.18122565746307373,0.7026074528694153,0.9751997590065002
9123,0.10131164640188217,1.7617586851119995,0.785403847694397,0.6574743390083313
9124,-1.266093373298645,0.32234054803848267,-0.8589076995849609,0.6387577056884766
9125,0.16092729568481445,-0.6865865588188171,0.9953269362449646,-1.0714285373687744
9126,0.933066189289093,-0.059559836983680725,-1.975570559501648,-0.2907312512397766
9127,1.4796661138534546,0.32074832916259766,0.16364739835262299,-0.8356676697731018
9128,-0.31152766942977905,0.5942890644073486,-0.6313818693161011,-0.08448289334774017
9129,0.7092921137809753,-1.1915453672409058,1.3469637632369995,0.9091102480888367
9130,-0.6984594464302063,0.1682203859090805,0.6095529198646545,1.1186249256134033
9131,0.45572057366371155,-0.7427435517311096,-0.7617974877357483,0.93994140625
9132,1.1156885623931885,-0.0818282961845398,-0.5735648274421692,-0.38415616750717163
9133,-0.2130855768918991,-0.21361969411373138,-0.6557486057281494,1.2976402044296265
9134,-1.1612091064453125,-0.52302086353302,1.0070345401763916,-0.012929966673254967
9135,0.35165685415267944,-1.2089744806289673,0.41959667205810547,-0.4180307984352112
9136,-1.875014066696167,-0.7981420755386353,-0.1983613520860672,1.1655353307724
9137,-0.8646235466003418,-1.3673293590545654,-0.08267772942781448,-1.8391520977020264
9138,-0.7606431245803833,0.6435465812683105,0.9832953214645386,0.7398886680603027
9139,1.0069355964660645,-0.6801043748855591,0.10045503824949265,-0.4434722661972046
9140,-0.29445332288742065,0.4643145203590393,2.3413076400756836,0.5613816976547241
9141,-1.0240651369094849,0.1288340836763382,-0.6742761135101318,1.3558406829833984
9142,0.17674921452999115,1.9556760787963867,1.8404043912887573,-0.990362286567688
9143,0.4655151069164276,0.5943295359611511,1.8557428121566772,0.15384803712368011
9144,0.6804383993148804,2.122323989868164,-0.6229628920555115,-0.03238608315587044
9145,-0.12609703838825226,0.1979016661643982,-0.3046621084213257,0.9724970459938049
9146,-2.529182195663452,-1.0432345867156982,-1.288321614265442,-1.9663424491882324
9147,-0.28806450963020325,0.987903356552124,0.02510136179625988,-3.0167160034179688
9148,0.004371344577521086,-1.1113638877868652,-2.3852179050445557,-0.3400351107120514
9149,-0.4520188271999359,2.5377981662750244,1.382552981376648,-0.48865407705307007
9150,-1.5487103462219238,-0.21131475269794464,-0.21855098009109497,0.16453859210014343
9151,-0.05310244485735893,-0.10282669961452484,0.6835376024246216,-0.9282422065734863
9152,0.10546998679637909,0.421760618686676,0.24096664786338806,-0.7977175712585449
9153,-2.393589735031128,2.5577738285064697,-0.8880923986434937,0.5727700591087341
9154,0.1968243569135666,-0.5931200981140137,-0.30476856231689453,0.15943513810634613
9155,-1.460653305053711,0.5067126154899597,-1.104884386062622,0.13909386098384857
9156,-1.0546482801437378,-0.5361663699150085,0.3876796364784241,-1.704300880432129
9157,-0.6860251426696777,1.4292197227478027,-2.4951889514923096,0.22879597544670105
9158,1.1726244688034058,-0.0440841019153595,2.0343048572540283,-0.35039013624191284
9159,1.2551027536392212,1.3525291681289673,0.6297157406806946,-0.4484964907169342
9160,-0.8032925724983215,-0.1576913446187973,1.802618384361267,2.1427321434020996
9161,0.5611070990562439,-0.005157545208930969,0.612386167049408,-0.2879476547241211
9162,-0.1748160570859909,-2.234848976135254,0.6541012525558472,-0.7848549485206604
9163,0.5825956463813782,-0.4441105127334595,-1.381779432296753,-0.937553882598877
9164,1.997103214263916,-0.9420546293258667,1.0459930896759033,0.23844380676746368
9165,1.0531837940216064,-1.2525001764297485,-0.5220140218734741,0.969822883605957
9166,1.38176691532135,0.040874890983104706,-0.48950350284576416,0.45587700605392456
9167,1.2496399879455566,0.47543931007385254,1.2586009502410889,-0.5475832223892212
9168,0.30060476064682007,2.596616744995117,0.22898703813552856,0.914402186870575
9169,0.8260656595230103,-1.4841214418411255,-0.0314556285738945,1.4799174070358276
9170,-0.02531648613512516,0.9257701635360718,-0.025417622178792953,-0.4660124182701111
9171,-0.2255610227584839,0.6773338913917542,-0.05629263445734978,-0.2574487030506134
9172,-0.4057558476924896,1.7888727188110352,-0.6332532167434692,0.510554313659668
9173,0.7506139278411865,1.0355217456817627,-0.1129094809293747,1.1941648721694946
9174,-1.9770234823226929,1.0188140869140625,1.0066306591033936,0.12487979233264923
9175,-0.6568575501441956,-0.013613998889923096,0.22832664847373962,-0.8161861896514893
9176,1.6378862857818604,0.14461749792099,-0.9753512740135193,0.3499349355697632
9177,-0.5808348059654236,-1.6850391626358032,1.6063116788864136,-1.4152607917785645
9178,-1.4177305698394775,1.456874966621399,1.2428539991378784,-0.29457780718803406
9179,0.24698705971240997,1.1175450086593628,1.481223225593567,1.0855932235717773
9180,-1.026923418045044,0.6465091109275818,-0.8829061985015869,-0.2556230425834656
9181,0.015435505658388138,-2.453695058822632,1.885061264038086,-0.21973232924938202
9182,0.5352545380592346,1.4468549489974976,1.2142316102981567,0.6604925990104675
9183,-0.982935905456543,0.883358359336853,-1.773858904838562,-0.106815867125988
9184,1.0254039764404297,-0.7386748194694519,-0.558975338935852,0.9630040526390076
9185,1.151041865348816,2.0359745025634766,-0.32066160440444946,0.3510955572128296
9186,-0.0667136013507843,0.41706326603889465,0.1890752911567688,-1.5462089776992798
9187,-1.6733348369598389,1.3552343845367432,-0.4904618561267853,0.9393101334571838
9188,1.1312601566314697,0.9015368223190308,0.397245854139328,-1.2639495134353638
9189,-0.43355363607406616,0.6051027774810791,0.18129892647266388,-0.6347829699516296
9190,0.035674333572387695,-0.14067165553569794,-1.007418155670166,-0.9158700704574585
9191,0.6396969556808472,0.857815146446228,0.533886194229126,-0.4115244150161743
9192,0.6835211515426636,-0.5386260151863098,-1.2812941074371338,-0.5508161783218384
9193,-0.5925711989402771,0.5304733514785767,0.5240907669067383,-0.47632813453674316
9194,0.03237415850162506,1.2128463983535767,-1.0926499366760254,-0.4069867730140686
9195,0.1538200080394745,-0.007390126585960388,1.1701964139938354,0.4395872950553894
9196,-0.2088126540184021,0.36986297369003296,-2.0604355335235596,-0.8790977597236633
9197,0.6585381627082825,0.7163060903549194,-0.46965235471725464,0.7573039531707764
9198,0.4932865798473358,0.25287747383117676,-1.23171865940094,0.9948417544364929
9199,-0.3718019127845764,0.5437315702438354,0.3150445222854614,0.4897748827934265
9200,-0.11507581919431686,0.19322994351387024,1.5158977508544922,-0.3476414680480957
9201,-0.47153669595718384,1.3348383903503418,1.849541187286377,-0.825851321220398
9202,0.993553638458252,-0.22114433348178864,0.17766034603118896,0.3719974160194397
9203,-0.4720444083213806,1.5167319774627686,0.0007875226438045502,0.6237385272979736
9204,1.1761080026626587,-0.5248989462852478,-0.726919412612915,0.46004796028137207
9205,0.019965505227446556,0.3510015308856964,0.4801531434059143,1.015397071838379
9206,-0.2849181294441223,0.6170473098754883,0.14528019726276398,-0.0728067010641098
9207,0.8656050562858582,-0.5749995708465576,-0.7006451487541199,-1.4873002767562866
9208,1.2978283166885376,-0.04092895984649658,1.8391109704971313,-0.016512639820575714
9209,0.012906529009342194,1.2311327457427979,-0.3487970530986786,-0.4169244170188904
9210,0.12694045901298523,-0.19451841711997986,-1.261347770690918,-0.8034670948982239
9211,-0.9667156338691711,-0.4721965789794922,-0.003704231232404709,0.4939364492893219
9212,1.1801612377166748,0.2978972792625427,-0.14606019854545593,-0.44118618965148926
9213,-0.7469061017036438,1.7329185009002686,0.012606333941221237,-1.419149398803711
9214,-1.0634241104125977,-1.788712978363037,-1.133955717086792,0.24208980798721313
9215,1.0600775480270386,0.052707359194755554,0.07518212497234344,0.05691004917025566
9216,-1.2579936981201172,-1.309730887413025,-0.5360584259033203,1.0615366697311401
9217,-0.03316141664981842,-2.044623613357544,0.7773861289024353,-0.9533621072769165
9218,-0.34777724742889404,0.03321016579866409,-1.1628695726394653,-1.1647887229919434
9219,-0.4235468804836273,-1.0557019710540771,0.7809857130050659,-1.6072936058044434
9220,0.7117665410041809,0.7941496968269348,-0.8755651712417603,-0.5834914445877075
9221,-0.5668736696243286,-0.008372917771339417,0.5670341849327087,-1.621745228767395
9222,-0.21774987876415253,-1.89066743850708,0.32038506865501404,0.875863790512085
9223,-0.6057940721511841,-1.1646997928619385,0.9694936871528625,0.3804478943347931
9224,-0.7172585725784302,0.7011345624923706,2.5955488681793213,-0.5542591214179993
9225,0.09780162572860718,-0.11115823686122894,-0.6683637499809265,-0.5935502052307129
9226,-1.5471760034561157,0.15856744349002838,-0.15663421154022217,-0.27386942505836487
9227,-1.2393991947174072,1.6002802848815918,-1.4774004220962524,1.07584810256958
9228,-1.0146682262420654,1.3223801851272583,0.5413949489593506,-0.20325492322444916
9229,1.4513732194900513,0.9991102814674377,1.7766973972320557,-0.08705633878707886
9230,-0.6556223034858704,-0.317081093788147,1.336717128753662,-2.6216726303100586
9231,0.7125072479248047,-0.6943903565406799,-1.280184030532837,-0.28224703669548035
9232,-0.3627007305622101,1.7322028875350952,-0.7912231683731079,-1.7270745038986206
9233,-1.226783275604248,-0.9291608333587646,0.8470544815063477,-0.42092448472976685
9234,-2.1621458530426025,0.04476776719093323,-1.3447978496551514,1.3013274669647217
9235,0.6504086852073669,-0.17420850694179535,-0.12494636327028275,-0.6694036722183228
9236,-0.09361535310745239,1.715559720993042,-0.7936235666275024,-1.0317902565002441
9237,-0.38100168108940125,0.06446728110313416,1.0445648431777954,-0.5420920252799988
9238,0.3347758948802948,0.8525582551956177,2.098102569580078,0.9605314135551453
9239,-0.4139431416988373,0.04462040960788727,-0.15893615782260895,-0.7858688831329346
9240,0.26323187351226807,-1.191442608833313,1.5754884481430054,0.5154411792755127
9241,-0.500903844833374,-0.2876109480857849,0.18490540981292725,-0.4892462193965912
9242,-1.4183003902435303,0.08042124658823013,-0.81242436170578,1.5270276069641113
9243,-1.5290523767471313,-0.9949252009391785,1.030666708946228,-1.235239863395691
9244,0.34470272064208984,0.10508503019809723,-1.483738899230957,-0.815640926361084
9245,0.03177889809012413,-0.3891640901565552,1.3133530616760254,-1.19036865234375
9246,0.9001783132553101,1.048537254333496,-0.623703122138977,-0.38633066415786743
9247,-1.6415680646896362,-1.1690998077392578,1.4333614110946655,1.0592317581176758
9248,-1.1589287519454956,0.7556337118148804,0.7939029932022095,0.24951739609241486
9249,-1.1807831525802612,-0.41443705558776855,0.5383087396621704,0.6180135011672974
9250,1.0799880027770996,0.5207488536834717,1.2193598747253418,-1.0478776693344116
9251,1.4154795408248901,0.2920278012752533,-0.009791344404220581,0.17348140478134155
9252,0.6799446940422058,0.9486569166183472,1.5493888854980469,-2.307040214538574
9253,-1.2959131002426147,-0.21016909182071686,-0.1487175077199936,-0.21738499402999878
9254,-1.1692932844161987,-0.5194457769393921,-0.11591073870658875,-1.7673746347427368
9255,0.10483977943658829,0.20605021715164185,1.4059916734695435,0.9419655799865723
9256,0.9207502007484436,-0.4043336808681488,-1.8090182542800903,-0.8417440056800842
9257,-0.29744651913642883,0.16743525862693787,-0.9819909334182739,-2.460808753967285
9258,-0.09308170527219772,-0.3353346586227417,0.459175705909729,-1.4038009643554688
9259,-0.5697523355484009,-2.408653497695923,0.5733258128166199,-0.4600251019001007
9260,0.7980254888534546,-1.6806186437606812,0.6674555540084839,0.3463762402534485
9261,0.4182790517807007,1.6796520948410034,-1.7687556743621826,-0.20635643601417542
9262,-0.9907069206237793,-1.9367376565933228,-0.852429211139679,0.2701949179172516
9263,0.6772767305374146,-0.7631404399871826,0.4973568022251129,1.1690105199813843
9264,-1.3166615962982178,0.2762818932533264,0.7033466100692749,-0.9086653590202332
9265,-0.43248194456100464,-2.483687400817871,1.0582541227340698,0.3784085512161255
9266,-0.8727164268493652,1.0902515649795532,0.5451149940490723,0.8069351315498352
9267,-1.6675269603729248,-0.3126833140850067,-0.3205134868621826,-0.3303009569644928
9268,0.30497151613235474,0.8006528615951538,-0.2376716583967209,-0.8769145607948303
9269,-0.2907385230064392,-0.17798666656017303,1.253549575805664,-1.6735990047454834
9270,0.6952524781227112,0.754492998123169,-0.0921374261379242,-0.6542834043502808
9271,-1.8753435611724854,1.2302935123443604,-0.4736715257167816,-0.14909686148166656
9272,1.2384915351867676,0.18330059945583344,1.0380961894989014,-1.1091482639312744
9273,1.0002588033676147,2.556671619415283,-1.3046096563339233,-0.4257856011390686
9274,-0.6587253212928772,-0.35359811782836914,-0.41479894518852234,1.159051537513733
9275,0.5620540380477905,-0.4988456070423126,-0.5032748579978943,0.1433962881565094
9276,0.2163432240486145,0.2698878049850464,0.9453309178352356,-0.31026074290275574
9277,1.2392196655273438,0.7625830769538879,0.9725471138954163,0.2503175735473633
9278,0.26483777165412903,-1.0951744318008423,-0.4268062710762024,1.8612898588180542
9279,1.7411019802093506,-0.02336898446083069,0.8400015830993652,0.7968087196350098
9280,-2.1920125484466553,0.2639067471027374,0.10217328369617462,-0.27984586358070374
9281,-0.9574902057647705,-1.2500896453857422,0.09998582303524017,0.11974451690912247
9282,0.4811943471431732,-1.1792532205581665,-0.7223052978515625,1.0036262273788452
9283,-1.791268229484558,-0.10416679084300995,1.6843807697296143,0.9719715118408203
9284,0.36797991394996643,2.2582061290740967,0.7649936676025391,-1.3384394645690918
9285,0.527231752872467,1.0440447330474854,0.5949400663375854,0.343313604593277
9286,0.09088750183582306,-0.33885014057159424,0.03270258381962776,-0.4670430123806
9287,-0.44054991006851196,1.0956850051879883,-0.6340315341949463,-0.6874722838401794
9288,-1.2378532886505127,-0.8438183069229126,-0.6318470239639282,0.916440486907959
9289,-1.0850377082824707,0.5308137536048889,-0.4844009578227997,-0.7817972898483276
9290,1.9218554496765137,0.18199007213115692,0.03228522837162018,0.021831810474395752
